left_ear,right_ear,l_pupil_dist,l_pupil_dx,l_pupil_dy,r_pupil_dist,r_pupil_dx,r_pupil_dy,pitch,yaw,roll,label
0.15848927542939922,0.3189930120411383,0.08177420828056658,-0.2126369657266695,-0.07016467167733165,0.09321844397558393,-0.2526584051764775,-0.11233528526700454,33.803956353584766,-39.91203642243501,3.966307243389437,1
0.3883869573287817,0.29628033529946396,0.08077536322559686,0.05168217310435852,-0.22873372614265294,0.39457101993446314,-0.13121089567567024,0.11712889383601116,36.90807067171791,-28.709113439684486,-6.428529683929995,1
0.34499857877412227,0.28896837426938543,0.0019574529047033384,0.03940476699961709,-0.1608991939081625,0.0076835600138999705,0.07162029779246754,-0.17705138387674396,35.96722289579063,6.6042666858003045,-17.448893416797826,0
0.2765156378853061,0.14344561029405523,0.2533847121236034,-0.28615802790640327,-0.22203236843974325,0.2591254313803956,-0.1141966346208523,0.2794018541379099,-2.5663749059690417,-37.47922592788344,-28.929459164681255,1
0.21802072799400024,0.31790644409542157,0.42410526410744787,-0.24103343299334742,-0.03549221534625313,0.446858715506156,-0.04532682100818508,0.03909256618043122,33.57935525689629,-24.066577197918658,23.6748997694078,1
0.27485422313950075,0.30207612920484767,0.326057264751166,0.13277320295105277,-0.21295971303933356,0.4612971991556567,-0.12851352122489904,0.20193073381797472,35.40457836872227,13.610124599403704,5.898045725324707,1
0.09800058866943664,0.06057864891466833,0.08770625209854649,0.26263857870451196,0.18977386214939268,0.2615380062442882,0.28126835482102636,-0.2120507382586194,5.32353960054332,-28.510008624116114,-11.614283711741646,0
0.12311875328736359,0.3860668261223377,0.16814633452690841,-0.2712775742408214,-0.041182939524191775,0.12032784808752406,0.19131826385720713,-0.16802649945164674,28.786862001403136,-41.74460851186713,25.749439075127377,1
0.32320339813430454,0.3444212971752348,0.13017427170762502,-0.10650573541936209,-0.15451028818300036,0.23993170027553257,0.10995501459528778,-0.16304827472194766,-15.233783215062001,38.73461558302354,-27.085842609182514,0
0.20812999837762375,0.20252220453977254,0.38675478418551806,-0.29958524645175383,0.0006159668740159385,0.09217040678190574,0.08810518083326035,0.10822131778256983,0.10138578242248997,3.7826587605969166,-11.096508656689878,0
0.26766422068133605,0.3503438566186881,0.0022500624698295613,0.008777605269809863,0.10637243961863829,0.014803644564306606,-0.05918666546796725,0.23738092883021805,15.445152797027283,-23.61074729754624,21.16686777791476,1
0.13477451056765374,0.21616257610333667,0.11891051552029225,0.1128466418912259,-0.11486729264654505,0.07595807698067458,-0.20903168773591652,-0.2236633327733036,-5.422492893026302,-44.72639672871397,2.5423372981518497,0
